UnitID,Institution Name,Institution (entity) name (HD2020),Institution name alias (HD2020),Street address or post office box (HD2020),City location of institution (HD2020),State abbreviation (HD2020),ZIP code (HD2020),Name of chief administrator (HD2020),Title of chief administrator (HD2020),General information telephone number (HD2020),Institution's internet website address (HD2020),Financial aid office web address (HD2020),Admissions office web address (HD2020),Online application web address (HD2020),Net price calculator web address (HD2020),Veterans and Military Servicemembers tuition policies web address (HD2020),Student-Right-to-Know student athlete graduation rate web address (HD2020),Disability Services Web Address (HD2020),Employer Identification Number (HD2020),Dun and Bradstreet numbers (HD2020),OPE Title IV eligibility indicator code (HD2020),Office of Postsecondary Education (OPE) ID Number (HD2020),Multi-institution or multi-campus organization (HD2020),Identification number of multi-institution or multi-campus organization (HD2020),Name of multi-institution or multi-campus organization (HD2020),Fips County code (HD2020),County name (HD2020),State and 116TH Congressional District ID (HD2020),Core Based Statistical Area (CBSA) (HD2020),CBSA Type Metropolitan or Micropolitan (HD2020),Combined Statistical Area (CSA) (HD2020),New England City and Town Area (NECTA) (HD2020),Longitude location of institution (HD2020),Latitude location of institution (HD2020),Institution open to the general public (HD2020),Status of institution (HD2020),UNITID for merged schools (HD2020),Year institution was deleted from IPEDS (HD2020),Date institution closed (HD2020),Institution is active in current year (HD2020),Primarily postsecondary indicator (HD2020),Postsecondary institution indicator (HD2020),Calendar system (IC2020),Years of college-level work required (IC2020),Natural Disaster identification (FLAGS2020)
237057,Whitman College,Whitman College, ,345 Boyer Ave,Walla Walla,WA,99362,Kathleen Murray,President,5095275111,www.whitman.edu/,www.whitman.edu/admission-and-aid/financial-aid-and-costs,www.whitman.edu/admission-and-aid,www.whitman.edu/admission-and-aid/applying-to-whitman,https://npc.collegeboard.org/student/app/whitman,www.whitman.edu/offices-and-services/registrar/veterans-information, ,www.whitman.edu/academics/academic-resource-center/disability-support-services,910567740,10197887,1,380300,2,-2,-2,53071,Walla Walla County,5305,47460,1,313,-2,-118.331546,46.069815,1,A,-2,-2,-2,1,1,1,1,-2,0
125763,Whittier College,Whittier College, ,13406 E Philadelphia Street,Whittier,CA,90601,Dr. Linda Oubre,President,5629074205,www.whittier.edu/,www.whittier.edu/financialaid,www.whittier.edu/admission,www.commonapp.org/school/whittier-college,www.whittier.edu/financialaid/npc,https://www.whittier.edu/financialaid/veterans, ,www.whittier.edu/disability,951644048,59782540,1,134200,2,-2,-2,6037,Los Angeles County,638,31080,1,348,-2,-118.032299,33.978773,1,A,-2,-2,-2,1,1,1,4,-2,0
237066,Whitworth University,Whitworth University,Whitworth College,300 W Hawthorne Rd,Spokane,WA,99251,Dr. Beck A. Taylor,President,5097771000,www.whitworth.edu/,https://www.whitworth.edu/Administration/FinancialAid/Index.htm,https://www.whitworth.edu/cms/administration/admissions,https://www.whitworth.edu/cms/administration/admissions/prospective-freshmen/apply/,https://www.whitworth.edu/forms/financial-aid/net-price-calculator/index.aspx,https://www.whitworth.edu/cms/administration/admissions/military-and-veterans/, ,https://www.whitworth.edu/cms/administration/educational-support-services/,910473310,67549584,1,380400,1,201570,Whitworth University                                                            ,53063,Spokane County,5305,44060,1,518,-2,-117.416714,47.753358,1,A,-2,-2,-2,1,1,1,4,-2,0
156125,Wichita State University,Wichita State University,WSU,1845 N. Fairmount,Wichita,KS,67260-0124,Jay Golden,President,3169783456,www.wichita.edu/,www.wichita.edu/thisis/home/?u=finaid_home,https://www.wichita.edu/admissions/index.php,https://wsu-info.org/go/split.htm,webapps.wichita.edu/netprice/,www.wichita.edu/thisis/home/?u=veteransupwardbound, ,www.wichita.edu/thisis/home/?u=disserv,486029925, ,1,195000,1,120010,Kansas State University System                                                  ,20173,Sedgwick County,2004,48620,1,556,-2,-97.292361,37.718882,1,A,-2,-2,-2,1,1,1,1,-2,0
156107,Wichita State University-Campus of Applied Sciences and Technology,Wichita State University-Campus of Applied Sciences and Technology,WSU Tech,4004 N Webb Rd. Bldg 100,Wichita,KS,67226,Sheree Utash,President,3166779400,www.wsutech.edu/,wsutech.edu/financialaid/,wsutech.edu/admissions/,wsutech.edu/apply,wsutech.edu/about/consumer-information/net-price-calculators/,wsutech.edu/veteransassistance/, ,wsutech.edu/admissions/disability-services/,201027060,944701833|187624148,1,549800,2,-2,-2,20173,Sedgwick County,2004,48620,1,556,-2,-97.224151,37.75764,1,A,-2,-2,-2,1,1,1,1,-2,0
156134,Wichita Technical Institute,Wichita Technical Institute,W.T.I.,2051 South Meridian,Wichita,KS,67213-1927,J. Barry Mannion,President,3169432241,www.wti.edu/,www.wti.edu/,www.wti.edu/,www.wti.edu/,www.wti.edu/tuition-calculator, , ,www.wti.edu/,431918145,73308471,1,1050300,2,-2,-2,20173,Sedgwick County,2004,48620,1,556,-2,-97.371819,37.656976,1,A,-2,-2,-2,1,1,1,7,-2,0
216852,Widener University,Widener University, ,One University Place,Chester,PA,19013-5792,Julie E. Wollman,President,6104994000,www.widener.edu/,www.widener.edu/admissions-aid/financial-aid,www.widener.edu/admissions-aid,www.widener.edu/admissions-aid/undergraduate-admissions/apply,collegecostcalculator.org/widener,www.widener.edu/admissions-aid/military-veterans-admissions/financial-aid, ,www.widener.edu/student-experience/student-success-support/student-accessibility-services,231386178,46566303,1,331300,2,-2,-2,42045,Delaware County,4205,37980,1,428,-2,-75.355363,39.861689,1,A,-2,-2,-2,1,1,1,1,-2,0
206491,Wilberforce University,Wilberforce University, ,1055 N Bickett Rd,Wilberforce,OH,45384-1001,Elfred Anthony Pinkard,President,9373762911,www.wilberforce.edu/,www.wilberforce.edu/financial-aid/,www.wilberforce.edu/admissions,www.wilberforce.edu/application-for-admission/,npc.collegeboard.org/student/app/wilberforce, ,www.wilberforce.edu/about-wilberforce/#link_tab-1473021204848-3-10,www.wilberforce.edu/wp-content/uploads/2018/10/CASSS-Disabilities-Statement-2018-Policy-and-Process.pdf,310604719,72870074,1,314100,2,-2,-2,39057,Greene County,3910,19430,1,212,-2,-83.880595,39.707291,1,A,-2,-2,-2,1,1,1,1,2,0
229887,Wiley College,Wiley College, ,711 Wiley Ave,Marshall,TX,75670,Herman J. Felton  Jr.,President and CEO,9039273300,wileyc.edu/,www.wileyc.edu/financial-aid/,www.wileyc.edu/admissions-aid/,mywiley.wileyc.edu/ICS/Admissions/Admissions.jnz?portlet=Apply_Online_2.0,https://npc.collegeboard.org/student/app/wileyc, , ,www.wileyc.edu/disability-services/,750818183,69739985,1,366900,2,-2,-2,48203,Harrison County,4801,30980,1,-2,-2,-94.376814,32.537641,1,A,-2,-2,-2,1,1,1,1,-2,0
199926,Wilkes Community College,Wilkes Community College, ,1328 South Collegiate Dr,Wilkesboro,NC,28697,Jeffrey Cox,President,3368386100,www.wilkescc.edu/,www.wilkescc.edu/financial-aid/,https://www.wilkescc.edu/gettingstarted/,https://www2.cfnc.org/exclusive.html#/applicationlogin/WilkCC/Undergrad/WilkCCUndergradApp,www.wilkescc.edu/student-services/net-price-calculator/, , ,www.wilkescc.edu/disability-services/,560846669,74525619,1,298300,1,137020,North Carolina Community College System                                         ,37193,Wilkes County,3705,35900,2,-2,-2,-81.182994,36.136617,1,A,-2,-2,-2,1,1,1,1,-2,0
216931,Wilkes University,Wilkes University,Wilkes,84 West South Street,Wilkes-Barre,PA,18766,Greg Cant,President,5704085000,www.wilkes.edu/,www.wilkes.edu/admissions/Financial-Aid/,www.wilkes.edu/admissions/index.aspx,www.wilkes.edu/admissions/apply-undergraduate.aspx,www.wilkes.edu/admissions/financial-aid/undergraduate-aid/types-of-aid/net-price-calculator/index.aspx,www.wilkes.edu/academics/office-of-the-registrar-recorder/veterans-services/invest.aspx, ,www.wilkes.edu/academics/colleges/university-college/disability-support-services-dss/,240795506,79158531,1,339400,2,-2,-2,42079,Luzerne County,4208,42540,1,-2,-2,-75.890262,41.244199,1,A,-2,-2,-2,1,1,1,1,-2,0
365383,Wilkes-Barre Area Career and Technical Center Practical Nursing,Wilkes-Barre Area Career and Technical Center Practical Nursing, ,350 Jumper Rd,Wilkes Barre,PA,18705-0699,Gail Holby,Director School of Practical Nursing and Health Ca,57082265398,https://www.wbpracnsg.com/,https://www.wbpracnsg.com/,https://www.wbpracnsg.com/,https://www.wbpracnsg.com/,https://www.wbpracnsg.com/npcalc.htm,https://www.wbpracnsg.com/, ,https://www.wbpracnsg.com/,231701201,79174314,1,2529800,2,-2,-2,42079,Luzerne County,4208,42540,1,-2,-2,-75.810121,41.262154,1,A,-2,-2,-2,1,2,2,6,-2,0
210401,Willamette University,Willamette University, ,900 State St,Salem,OR,97301,Stephen Thorsett,President,5033706300,www.willamette.edu/,www.willamette.edu/offices/finaid/,www.willamette.edu/admission/index.html,https://www.commonapp.org/,willamette.edu/offices/finaid/undergraduate-students/net-price-calculator/index.html,www.willamette.edu/dept/finaid/veteran/index.html, ,willamette.edu/offices/disability/,930386972,55968481,1,322700,2,-2,-2,41047,Marion County,4105,41420,1,440,-2,-123.030537,44.935457,1,A,-2,-2,-2,1,1,1,1,-2,0
231624,William & Mary,William & Mary,William & Mary,200 Richmond Road,Williamsburg,VA,23187-8795,Katherine A. Rowe,President,7572214000,https://www.wm.edu/,https://www.wm.edu/financialaid/,https://www.wm.edu/admission/,https://www.wm.edu/admission/,https://npc.collegeboard.org/app/wm,https://www.wm.edu/offices/registrar/studentsandalumni/militaryandveterans/vabenefits/index.php,https://web3.ncaa.org/aprsearch/gsrsearch,https://www.wm.edu/offices/deanofstudents/services/studentaccessibilityservices/students/index.php,546001718,74762238,1,370500,2,-2,-2,51830,Williamsburg City,5102,47260,1,545,-2,-76.708214,37.269489,1,A,-2,-2,-2,1,1,1,1,-2,0
176479,William Carey University,William Carey University, ,710 William Carey Parkway,Hattiesburg,MS,39401,Tommy King,President Chief Executive Offi,6013186051,www.wmcarey.edu/,www.wmcarey.edu/,www.wmcarey.edu/,www.wmcarey.edu/,https://wmcarey.studentaidcalculator.com/survey.aspx,www.wmcarey.edu/,www.wmcarey.edu/,www.wmcarey.edu/,640329300,71942130,1,244700,2,-2,-2,28035,Forrest County,2804,25620,1,279,-2,-89.291815,31.305264,1,A,-2,-2,-2,1,1,1,3,-2,0
226860,William Edge Institute,William Edge Institute, ,651 North Business IH 35  Suite 330,New Braunfels,TX,78130-8216,William Turner,Owner,8303874094,williamedgeinstitute.com/, , ,williamedgeinstitute.com/,williamedgeinstitute.com/calculator/, , ,va.gov/,823399775,39418314,1,849800,2,-2,-2,48091,Comal County,4835,41700,1,484,-2,-98.100952,29.698282,1,A,-2,-2,-2,1,1,1,7,-2,0
122728,William Jessup University,William Jessup University,San Jose Christian College,2121 University Avenue,Rocklin,CA,95765-3707,John Jackson,President,9165772200,www.jessup.edu/,www.jessup.edu/financial-aid,www.jessup.edu/undergrad/,https://www.jessup.edu/apply/,www.jessup.edu/financial-aid/undergraduate/#tab_undergrad-net-price-calculator,www.jessup.edu/financial-aid/veterans-benefits/,www.jessup.edu/about/consumer-information/,www.jessup.edu/academics/resources/disability-support-services/,941279803,76318476,1,128100,2,-2,-2,6061,Placer County,604,40900,1,472,-2,-121.292312,38.819728,1,A,-2,-2,-2,1,1,1,1,-2,0
179955,William Jewell College,William Jewell College, ,500 College Hill,Liberty,MO,64068-1896,Elizabeth MacLeod Walls,President,8164155979,https://www.jewell.edu/,https://www.jewell.edu/afford,https://www.jewell.edu/join,https://www.jewell.edu/apply,https://www.jewell.edu/net-price-calculator, ,https://www.jewell.edu/student-consumer-information,https://www.jewell.edu/accessibility,440545914,30633762,1,252400,2,-2,-2,29047,Clay County,2906,28140,1,312,-2,-94.413126,39.247844,1,A,-2,-2,-2,1,1,1,1,-2,0
187444,William Paterson University of New Jersey,William Paterson University of New Jersey, ,300 Pompton Rd,Wayne,NJ,7470,Richard J. Helldobler,President,9737202000,www.wpunj.edu/,www.wpunj.edu/financial-aid/,www.wpunj.edu/admissions/,www.wpunj.edu/admissions/,www.wpunj.edu/financial-aid/net_price_calc.html,www.wpunj.edu/veterans/gi-bill-at-a-glance/index.html, ,www.wpunj.edu/disabilityservices/,222781603,173169160,1,262500,2,-2,-2,34031,Passaic County,3411,35620,1,408,-2,-74.200248,40.945255,1,A,-2,-2,-2,1,1,1,1,-2,0
199272,William Peace University,William Peace University,Peace,15 E Peace St,Raleigh,NC,27604-1194,Brian C. Ralph  Ph.D.,President,9195082000,www.peace.edu/,www.peace.edu/admissions/office-of-financial-aid,peace.edu/admissions,https://admissions.peace.edu/apply/,www.peace.edu/net-price-calculator/,https://www.peace.edu/admissions-aid/apply/military/, ,www.peace.edu/student-life/student-support-services/disability-services/,560529988,67200204,1,295300,2,-2,-2,37183,Wake County,3704,39580,1,450,-2,-78.637697,35.789139,1,A,-2,-2,-2,1,1,1,1,-2,0
154590,William Penn University,William Penn University, ,201 Trueblood Ave,Oskaloosa,IA,52577,John Ottosson,President,6416731001,https://www.wmpenn.edu/,https://www.wmpenn.edu/admissions-aid/financial-aid/,https://www.wmpenn.edu/admissions-aid/admissions/,https://wpapplication.wmpenn.edu/login/,https://www.wmpenn.edu/admissions-aid/financial-aid/net-price-calculator/, ,https://www.wmpenn.edu/admissions-aid/financial-aid/consumer-info/,https://www.wmpenn.edu/academics/academic-resources/students-with-disabilities/,420707120,73500415,1,190000,2,-2,-2,19123,Mahaska County,1902,36820,2,218,-2,-92.647095,41.310111,1,A,-2,-2,-2,1,1,1,1,-2,0
222105,William R Moore College of Technology,William R Moore College of Technology,Moore Tech,1200 Poplar  Ave,Memphis,TN,38104-7240,Andrea Baird,Chief Administrative Officer,9017261977,www.mooretech.edu/,www.mooretech.edu/,www.mooretech.edu/,www.mooretech.edu/,www.mooretech.edu/admissions/tution-/net-price-calculator-/, , ,www.mooretech.edu/,620497613,83269944,1,1155300,2,-2,-2,47157,Shelby County,4709,32820,1,368,-2,-90.020138,35.144855,1,A,-2,-2,-2,1,1,1,3,-2,0
149842,William Rainey Harper College,William Rainey Harper College,Harper College,1200 W Algonquin Rd,Palatine,IL,60067-7398,Dr. Avis Proctor,President,8479256000,https://www.harpercollege.edu/index.php,https://www.harpercollege.edu/registration/financialaid/info/index.php,https://www.harpercollege.edu/start/index.php,https://www.harpercollege.edu/start/apply/index.php,https://www.harpercollege.edu/gov/financialaid/NetPriceCalculator/npcalc.htm,https://www.harpercollege.edu/registration/financialaid/veterans/index.php,https://www.harpercollege.edu/about/consumerinfo/index.php,https://www.harpercollege.edu/services/ads/index.php,362582782,66189770,1,396100,2,-2,-2,17031,Cook County,1706,16980,1,176,-2,-88.072811,42.081829,1,A,-2,-2,-2,1,1,1,1,-2,0
138479,William T McFatter Technical College,William T McFatter Technical College, ,6500 Nova Drive,Davie,FL,33317,Jeanette Johnson,Director,7543215700,www.mcfattertechnicalcollege.edu/,www.mcfattertechnicalcollege.edu/financial-aid/,www.mcfattertechnicalcollege.edu/admissions-requirements/,https://broward.focusschoolsoftware.com/focus/apply/,www.mcfattertechnicalcollege.edu/net-price-calculator/,https://www.mcfattertechnicalcollege.edu/veterans-assistance/, ,www.mcfattertechnicalcollege.edu/disability-services/,596000530,159224500,1,3003600,1,112010,Broward County Public Schools                                                   ,12011,Broward County,1223,33100,1,370,-2,-80.232201,26.085022,1,A,-2,-2,-2,1,1,1,7,-2,0
179964,William Woods University,William Woods University,WWU/William Woods/The Woods,One University Avenue,Fulton,MO,65251-2388,Jahnae H Barnett,President,5736422251,https://www.williamwoods.edu/,https://www.williamwoods.edu/cost-and-aid/undergraduate/financial-aid/index.html,https://www.williamwoods.edu/admissions/index.html,https://williamwoods.secure.force.com/form?formid=217793,https://www.williamwoods.edu/cost-and-aid/undergraduate/calculator.html,https://www.williamwoods.edu/admissions/active_military_and_veterans/index.html,https://www.williamwoods.edu/faculty_and_staff/institutional_research/disclosure.html,https://www.williamwoods.edu/academics/undergraduate/disability_services.html,430654876,41874348,1,252500,2,-2,-2,29027,Callaway County,2903,27620,1,-2,-2,-91.950416,38.860287,1,A,-2,-2,-2,1,1,1,1,-2,0
107877,Williams Baptist University,Williams Baptist University, ,60 W Fulbright Avenue,Walnut Ridge,AR,72476,Dr. Stan Norman,President,8708866741,https://williamsbaptistuniversity.com/,https://williamsbu.edu/everything-financial/,https://williamsbu.edu/admission-requirements-staff/,https://williamsbu.edu/apply/,https://npc.collegeboard.org/app/wbcoll, ,https://williamsbu.edu/wp-content/uploads/2018/10/Athletic-Graduation-Rate.pdf,https://williamsbu.edu/disability-services/,710240677,77397917,1,110600,2,-2,-2,5075,Lawrence County,501,-2,-2,-2,-2,-90.940277,36.125676,1,A,-2,-2,-2,1,1,1,1,-2,0
168342,Williams College,Williams College,Williams|William College|William|Williams College|Wiliams College|Wiliams,880 Main St,Williamstown,MA,1267,Maud S. Mandel,President,4135973131,https://www.williams.edu/,https://finaid.williams.edu/,https://admission.williams.edu/,https://admission.williams.edu/apply,https://npc.collegeboard.org/app/williams,https://admission.williams.edu/apply/veteran-applicants/, ,https://academic-resources.williams.edu/disabilities/,42104847,20665972,1,222900,2,-2,-2,25003,Berkshire County,2501,38340,1,-2,76150,-73.203132,42.712725,1,A,-2,-2,-2,1,1,1,4,-2,0
218955,Williamsburg Technical College,Williamsburg Technical College, ,601 Martin Luther King Jr Ave,Kingstree,SC,29556-4197,Dr. Patricia A. Lee,President,8433554110,www.wiltech.edu/,www.wiltech.edu/financial-aid.html,www.wiltech.edu/admissions.html,www.wiltech.edu/application/application.htm,www.wiltech.edu/NetPrice/NetPriceCalculator/npcalc.htm, , ,www.wiltech.edu/disability-statements.html,570518264,78046141,1,932200,1,145020,South Carolina Technical College System                                         ,45089,Williamsburg County,4506,-2,-2,-2,-2,-79.817984,33.657085,1,A,-2,-2,-2,1,1,1,1,-2,0
443340,Williamson Christian College,Williamson Christian College,WCC  DBA- Williamson College,274 Mallory Station Rd.,Franklin,TN,37067,Edward Smith  Ph.D.,President,6157717821,www.williamsoncc.edu/,www.williamsoncc.edu/,www.williamsoncc.edu/,www.williamsoncc.edu/,https://williamsoncc.edu/NPC/npcalc.htm,www.williamsoncc.edu/,williamsoncc.edu/wp-content/uploads/2016/08/Student-Right-to-know-2016-17.pdf,www.williamsoncc.edu/,621669683,939712555,1,3513500,2,-2,-2,47187,Williamson County,4707,34980,1,400,-2,-86.828311,35.95616,1,A,-2,-2,-2,1,1,1,1,-2,0
216940,Williamson College of the Trades,Williamson College of the Trades, ,106 South New Middletown Road,Media,PA,19063-5299,Michael Rounds,President,6105661776,https://www.williamson.edu/, , , ,https://www.https//npc.collegeboard.org/app/williamson, ,https://www.williamson.edu/,https://npc.collegeboard.org/app/williamson,231352691,73748576,1,4123800,2,-2,-2,42045,Delaware County,4205,37980,1,428,-2,-75.422024,39.90807,1,A,-2,-2,-2,1,1,1,1,-2,0
200341,Williston State College,Williston State College,WSC,1410 University Avenue,Williston,ND,58801,John S. Miller,President,7017744200,https://willistonstate.edu/,https://illistonstate.edu/admissions/Student-Financial-Aid/,https://willistonstate.edu/admissions/,https://app.applyyourself.com/AYApplicantLogin/fl_ApplicantConnectLogin.asp?id=nduswsc,https://willistonstate.edu/admissions/Student-Financial-Aid/Estimated-Cost-of-Attendance/,https://willistonstate.edu/Current-Students/Academic-Records/Veterans-and-Student-Soldiers.html,willistonstate.edu/uploads/34/2019 Student Outcomes Information .pdf,https://willistonstate.edu/students/Student-Services/Accessibility/,450324813,86374332,1,300700,1,138010,North Dakota University System                                                  ,38105,Williams County,3800,48780,2,-2,-2,-103.613066,48.158603,1,A,-2,-2,-2,1,1,1,1,-2,0
206507,Wilmington College,Wilmington College, ,1870 Quaker Way,Wilmington,OH,45177,Erika Goodwin,Interim President,8003419318,https://www.wilmington.edu/,https://www.wilmington.edu/admission/financial-aid/,https://www.wilmington.edu/admission/,https://www.wilmington.edu/admission/apply/,https://www.wilmington.edu/admission/financial-aid/calculate-tuition-costs/,https://www.wilmington.edu/admission/financial-aid/va-benefits/,https://www.wilmington.edu/about/disclosures/,https://www.wilmington.edu/current-students/disability-services/,310537514,63973598,1,314200,2,-2,-2,39027,Clinton County,3915,48940,2,178,-2,-83.818342,39.444744,1,A,-2,-2,-2,1,1,1,1,-2,0
